Tiempo_s,Valor
0.0170060000009835,1.48842490842491
2.94677500000224,1.46021978021978
2.99967600000277,1.35223443223443
3.04298500000313,1.85831501831502
3.07713100000098,2.12021978021978
3.11021000000089,2.01304029304029
3.14271100000292,1.17010989010989
3.18202600000054,1.30307692307692
3.21748800000176,1.34498168498168
3.24878100000322,1.4167032967033
3.28912299999967,1.5810989010989
3.32192000000179,1.48681318681319
3.35659900000319,1.39655677655678
3.38604300000146,1.56175824175824
3.41491800000146,1.83897435897436
3.4483590000011,1.93164835164835
3.47712900000066,1.32967032967033
3.50502300000191,1.47391941391941
3.54098600000143,1.41992673992674
3.57710300000012,1.44732600732601
3.61893900000304,1.37882783882784
3.65390300000086,1.96468864468864
3.68985600000247,1.32161172161172
3.7274290000014,1.4578021978022
3.77837800000235,2.00175824175824
3.81909500000253,1.30871794871795
3.86627000000328,1.31677655677656
3.90637200000137,1.3796336996337
3.94294099999964,1.41025641025641
3.97867500000075,1.49003663003663
4.01659500000253,1.47714285714286
4.06154700000212,2.33377289377289
4.09779200000316,1.61494505494505
4.12659600000083,1.92358974358974
4.15860400000215,2.30556776556777
4.1908740000017,1.38446886446886
4.24312299999967,1.41186813186813
4.30134500000253,1.41912087912088
4.34852900000289,1.41589743589744
4.39108800000325,1.45860805860806
4.43648000000045,1.90989010989011
4.48922500000149,1.46989010989011
4.5324130000025,1.57787545787546
4.57204100000113,2.09684981684982
4.60869600000232,1.27326007326007
4.64026300000027,1.14190476190476
4.67972900000215,1.21282051282051
4.71839699999988,1.26600732600733
4.7499830000028,1.41186813186813
4.78115200000256,1.39494505494505
4.80832100000232,1.30227106227106
4.83899400000274,1.50534798534799
4.86705200000107,1.80029304029304
4.89654000000283,2.15003663003663
4.92290900000185,1.35626373626374
4.94975200000033,1.41267399267399
4.97937299999967,1.40703296703297
5.00674400000274,1.51179487179487
5.03687200000137,1.65362637362637
5.06905000000075,1.58673992673993
5.09785600000247,2.93010989010989
5.12583900000155,1.55208791208791
5.1561630000025,1.76725274725275
5.18352500000224,2.18952380952381
5.21173800000176,1.27648351648352
5.2428049999997,1.31919413919414
5.27214400000125,1.32725274725275
5.30108500000089,1.38527472527473
5.32798600000143,1.42556776556777
5.35454800000042,1.55047619047619
5.38521700000018,1.40461538461538
5.41178500000015,1.32
5.43754900000244,1.44490842490842
5.47094000000134,1.74065934065934
5.50123800000176,2.05172161172161
5.53265200000256,1.33289377289377
5.61610000000149,1.3796336996337
5.69603700000048,1.39252747252747
5.76887900000066,1.42798534798535
5.84926099999994,1.49567765567766
5.93613599999994,1.53919413919414
6.01588900000229,1.51824175824176
6.10544299999997,3.19201465201465
6.17793400000036,1.6447619047619
6.257569000002,1.76805860805861
6.33806400000304,2.26285714285714
6.41763500000164,1.35223443223443
