Tiempo_s,Valor
0.00801699999719858,1.40058608058608
2.42088199999928,1.40864468864469
2.4718900000006,1.50615384615385
2.52026999999583,1.49728937728938
2.56999199999869,3.15897435897436
2.6230150000006,1.47391941391941
2.66702899999917,1.74871794871795
2.7181799999997,2.1032967032967
2.76317399999499,1.38930402930403
2.79896499999613,1.43362637362637
2.84168800000101,1.42637362637363
2.87807699999958,1.45135531135531
2.92593999999762,1.48358974358974
2.97023600000143,2.61340659340659
3.01552699999511,1.37076923076923
3.0575169999972,1.60527472527473
3.09787599999458,2.09765567765568
3.1346419999972,1.35868131868132
3.17659799999744,1.34417582417582
3.21857099999487,1.32967032967033
3.2605,1.3756043956044
3.29291699999571,1.41025641025641
3.32927600000054,3.20410256410256
3.38068099999428,1.46666666666667
3.44543099999428,1.77128205128205
3.49866699999571,2.12424908424908
3.55033500000089,1.34578754578755
3.59023600000143,1.40703296703297
3.63124300000072,1.40703296703297
3.66338599999994,1.45699633699634
3.70139899999648,1.45377289377289
3.74345399999619,3.19282051282051
3.79113799999654,1.46989010989011
3.83356899999827,1.73098901098901
3.87485199999809,2.09040293040293
3.92017199999839,1.3610989010989
3.95302099999785,1.40703296703297
3.98809799999744,1.4167032967033
4.02634399999678,1.43684981684982
4.05864899999648,1.5440293040293
4.09301399999857,1.43604395604396
4.12659099999815,1.25553113553114
4.16164799999446,1.53838827838828
4.19933599999547,1.92197802197802
4.23169999999553,1.66007326007326
4.26492300000042,1.43040293040293
4.29773699999601,1.47069597069597
4.33171099999547,1.45457875457875
4.36841699999571,1.48923076923077
4.39765199999511,1.53113553113553
4.42692799999565,1.50857142857143
4.45634299999475,1.35545787545788
4.48970699999481,1.56578754578755
4.55223399999738,1.99450549450549
4.59054100000113,1.54161172161172
4.62058100000024,1.30468864468864
4.65157999999821,1.39333333333333
4.68446700000018,1.36190476190476
4.71165299999714,1.48278388278388
4.84999599999934,1.45377289377289
4.88277099999785,1.15399267399267
4.91781300000101,1.60205128205128
4.95398699999601,2.00820512820513
4.99608999999613,1.71003663003663
5.03032899999619,1.34417582417582
5.0640889999941,1.41589743589744
5.10439400000125,1.43120879120879
5.14429199999571,1.476336996337
5.1868539999947,1.47311355311355
5.22903700000048,2.29992673992674
5.28899300000072,1.39897435897436
5.33791999999434,1.64556776556777
5.37853299999982,2.05736263736264
5.42098299999535,1.45054945054945
5.46102499999851,1.44168498168498
5.49959399999678,1.38769230769231
5.53394799999893,1.41106227106227
5.57140399999917,1.44813186813187
5.63260599999875,1.47150183150183
5.70979199999571,3.2032967032967
5.80441099999845,1.44007326007326
5.88493899999559,1.67135531135531
5.96127299999446,2.06864468864469
6.04110700000077,1.35062271062271
6.12095199999958,1.36351648351648
6.19998600000143,1.38124542124542
6.2801269999966,1.40864468864469
6.36025899999589,1.53516483516484
6.4411419999972,1.45296703296703
6.51844799999893,1.163663003663
6.61355999999493,1.55047619047619
6.69355599999428,1.87604395604396
6.77392300000042,1.78578754578755
6.85333799999952,1.39736263736264
6.93314999999851,1.47230769230769
7.01153000000119,1.43201465201465
7.09259499999881,1.50212454212454
7.17046499999613,1.48358974358974
7.25093899999559,3.19684981684982
7.33084999999404,1.2152380952381
7.40938899999857,1.61655677655678
7.50435599999875,2.15809523809524
7.58470199999958,1.47150183150183
7.66467700000107,1.55369963369963
7.74386699999869,1.51824175824176
7.8241799999997,1.54967032967033
7.9042139999941,1.57787545787546
7.98400400000066,1.53355311355311
8.06199799999595,3.14285714285714
8.14209499999881,1.49648351648352
8.22275099999458,1.72615384615385
8.30057299999893,2.05494505494505
8.38069599999487,1.30952380952381
8.47579800000042,1.32805860805861
8.55572699999809,1.30227106227106
8.63562599999458,1.35142857142857
8.71573099999875,1.47714285714286
8.79561800000072,1.41992673992674
8.87334499999881,1.10322344322344
8.95338799999654,1.51663003663004
9.03394299999625,1.89941391941392
9.11478899999708,1.74871794871795
9.19233199999482,1.31919413919414
9.27143599999696,1.42637362637363
9.3671269999966,1.42798534798535
9.44869799999893,1.52227106227106
9.52569999999553,1.48600732600733
9.60593499999493,2.61582417582418
9.68714999999851,1.43282051282051
9.76763599999994,1.76644688644689
9.84631899999827,2.10168498168498
9.92459099999815,1.37721611721612
10.0048429999948,1.42637362637363
10.0859230000004,1.41267399267399
10.1772149999961,1.47794871794872
10.2574789999947,1.57948717948718
10.3356459999979,1.52710622710623
10.4153610000014,1.30630036630037
10.4931339999959,1.50615384615385
10.5729699999988,1.79545787545788
10.6519759999961,1.9985347985348
10.7324069999978,1.3570695970696
10.8126290000007,1.41106227106227
10.8922439999953,1.41992673992674
10.972175999999,1.43765567765568
11.0528439999968,1.50776556776557
11.148799999997,1.46666666666667
11.2282969999984,3.19120879120879
11.3069109999985,1.40864468864469
11.3872549999952,1.61736263736264
11.4682690000013,2.14761904761905
11.5470229999945,1.33208791208791
11.6264949999973,1.32967032967033
11.7062390000001,1.36996336996337
11.7867669999972,1.39655677655678
11.8666389999986,1.45377289377289
11.9467470000014,1.47311355311355
12.0261809999943,3.19201465201465
12.1181429999992,1.476336996337
12.1976229999959,1.7970695970696
12.2756929999962,2.21531135531136
12.3550109999999,1.35142857142857
12.4357470000014,1.39172161172161
12.5132659999952,1.43120879120879
12.5932439999953,1.42234432234432
12.673675999999,1.55772893772894
12.7527829999998,1.4843956043956
12.8480799999982,1.30952380952381
12.9282889999971,1.60688644688645
13.0077280000001,2.05655677655678
13.0869349999949,1.56981684981685
13.1673379999995,1.32322344322344
13.2481030000001,1.39333333333333
13.3256959999949,1.3981684981685
13.4057149999961,1.45538461538462
13.4850269999951,1.55369963369963
13.5649010000005,1.49084249084249
13.6441979999989,1.00652014652015
13.7248329999968,1.48197802197802
13.8209109999984,1.86959706959707
13.9002919999957,1.8607326007326
13.980474999994,1.32241758241758
14.0603649999946,1.37802197802198
14.1394069999978,1.39736263736264
14.2193689999953,1.43684981684982
14.2984789999947,1.51421245421245
14.3764309999943,1.51582417582418
14.4564230000004,2.40307692307692
14.5351550000012,1.38043956043956
14.6158069999963,1.6367032967033
14.6955099999979,2.16454212454212
14.7913079999983,1.41025641025641
14.8711459999979,1.34739926739927
14.9506609999984,1.41750915750916
15.0295590000004,1.40703296703297
15.1092789999992,1.48117216117216
15.1893989999965,1.49084249084249
15.2690349999964,1.47472527472527
15.3495939999968,3.19362637362637
15.4293579999954,1.45699633699634
15.5074139999971,1.69069597069597
15.5876429999992,2.23062271062271
15.6679939999953,1.34739926739927
15.7495339999944,1.33772893772894
15.8438069999963,1.3651282051282
15.9244069999978,1.40542124542125
16.0040579999983,1.49245421245421
16.0838189999983,1.4989010989011
16.1627809999958,2.31604395604396
16.2427709999979,1.52549450549451
16.3225359999985,1.80190476190476
16.4024059999958,2.17904761904762
16.4839450000003,1.3651282051282
16.5628020000011,1.41589743589744
16.640436999999,1.4167032967033
16.7209389999956,1.42959706959707
16.8006889999956,1.49245421245421
16.8967809999958,1.49567765567766
16.9763879999965,3.19765567765568
17.0564289999977,1.51663003663004
17.1364839999974,1.7559706959707
17.2166809999943,2.17018315018315
17.2965559999943,1.32725274725275
17.3760219999999,1.4207326007326
17.4561719999984,1.41186813186813
17.541048999995,1.44893772893773
17.6191349999979,1.476336996337
17.6971110000014,1.50534798534799
17.7765339999944,1.51421245421245
17.8646709999964,1.30952380952381
17.942688000001,1.5440293040293
18.0223809999973,2.02754578754579
18.1035789999962,1.53758241758242
18.1833359999955,1.39655677655678
18.2636950000003,1.36754578754579
18.3439899999946,1.39655677655678
18.4233099999949,1.41831501831502
