Tiempo_s,Valor
0.00403599999845028,1.37802197802198
2.97736800000072,1.38527472527473
3.03856400001049,1.32967032967033
3.09700699999928,1.38285714285714
3.14925,1.45538461538462
3.19250400000811,3.20571428571429
3.24362200000882,1.53435897435897
3.29436300000548,1.78578754578755
3.34530200000107,2.24754578754579
3.39662400001287,1.19025641025641
3.43995100000501,1.1185347985348
3.48782800000906,1.13465201465201
3.52999800001085,0.581831501831502
3.57635800001025,1.52791208791209
3.62053599999845,1.42315018315018
3.65978000000119,1.23296703296703
3.70020700000227,1.62703296703297
3.74407800000906,2.31282051282051
3.78856700000167,2.51106227106227
3.82375300000608,1.59882783882784
3.85505900000036,1.22813186813187
3.8877120000124,1.0774358974359
3.9223710000068,1.00652014652015
3.96143400000036,1.13062271062271
3.99532500000298,1.30710622710623
4.02891099999845,1.28131868131868
4.06108100000024,2.15326007326007
4.09541600000858,1.34336996336996
4.13001700000465,1.25875457875458
4.16327100001276,1.3570695970696
4.19276100000739,1.38769230769231
4.22478100000322,1.52630036630037
4.25007400000095,1.56014652014652
4.27608600001037,3.19846153846154
4.30036600001156,1.80673992673993
4.32615600000322,1.97274725274725
4.35281599999964,2.18549450549451
4.37612100000679,1.45860805860806
4.39947600001097,1.29179487179487
4.42081400001049,1.37882783882784
4.44448300001025,1.46102564102564
4.46774800001085,1.46827838827839
4.49348300001025,1.64395604395604
4.51675400000811,3.20168498168498
4.53872600001097,1.32
4.56299199999869,1.74710622710623
4.58658300000429,2.31362637362637
4.61397200000286,1.0403663003663
4.63820900000632,1.24102564102564
4.66377600000799,1.33772893772894
4.69526600000262,1.39010989010989
4.73009200000763,1.46666666666667
4.76349400000274,3.19443223443223
4.79618900001049,1.57465201465201
4.82932600000501,1.65040293040293
4.86113700000942,2.2040293040293
4.89208600001037,1.30227106227106
4.93407800000906,1.28212454212454
4.97067900000513,1.37399267399267
5.00662100000679,1.46827838827839
5.04169799999893,1.4167032967033
5.07504399999976,1.13787545787546
5.10980400000513,1.63106227106227
5.14324300000071,1.98080586080586
5.18011400000751,1.94534798534799
5.21573800000548,1.25069597069597
5.2529090000093,1.26520146520147
5.29195000000298,1.12901098901099
5.32917000000179,1.256336996337
5.36614500001073,1.28534798534799
5.40734300000966,1.22490842490842
5.44516099999845,1.48923076923077
5.48253200000525,2.05494505494505
5.52436100000143,1.62058608058608
5.55842300000787,1.36754578754579
5.59878500001132,1.49003663003663
5.64801399999857,1.43604395604396
5.7255910000056,1.51904761904762
5.80475900000334,1.50857142857143
5.88454600000382,1.39010989010989
5.9649470000118,1.60043956043956
6.04425800000131,1.83736263736264
6.12153700000048,1.77772893772894
6.20176600000262,1.29018315018315
6.28235200001299,1.31113553113553
6.37222500000894,1.27406593406593
6.45244600000978,1.36190476190476
6.53528300000727,1.4021978021978
6.6114660000056,3.19846153846154
6.69277000001073,1.59641025641026
6.78451399999857,1.81157509157509
6.85487600000203,2.19355311355311
6.93445200000703,1.33047619047619
7.01561699999869,1.35787545787546
7.0953410000056,1.33208791208791
7.17518000000715,1.43282051282051
7.25576399999857,1.43846153846154
7.33539600001276,1.22168498168498
7.41556700000167,1.55450549450549
7.50541099999845,1.94615384615385
7.57729500000179,1.47794871794872
7.65788700000942,1.28212454212454
7.74801399999857,1.35304029304029
7.82101700000465,1.34578754578755
7.90108799999952,1.44893772893773
7.99160500000417,1.43282051282051
8.06643600000441,1.55208791208791
8.14655600000918,1.63186813186813
8.25361900000274,2.10168498168498
8.32009900000691,1.38285714285714
8.39960700000823,1.32161172161172
8.47655000001192,1.31677655677656
8.55714500001073,1.35948717948718
8.63676200000942,1.48761904761905
8.71543500000239,1.46102564102564
8.79552600000799,1.19750915750916
8.87563100001216,1.56014652014652
8.95350400000811,1.90021978021978
9.04947900000215,1.62622710622711
9.1289280000031,1.31032967032967
9.20718500000238,1.35868131868132
9.28587100000679,1.32322344322344
9.36465100000799,1.40542124542125
9.44447700001299,1.46747252747253
9.52715000000596,1.59157509157509
9.60541700001061,1.54161172161172
9.68433600001037,1.64153846153846
9.76558200000227,2.10652014652015
9.85995600000024,1.41347985347985
9.93870100000501,1.3570695970696
10.0163540000021,1.32564102564103
10.0928950000107,1.37721611721612
10.1720030000061,1.45135531135531
10.2521280000061,1.44410256410256
10.333200000003,1.21604395604396
10.4124430000037,1.5585347985348
10.4945990000069,1.82849816849817
