Tiempo_s,Valor
0.00585400000214577,1.65684981684982
1.40091899999976,1.74388278388278
1.48876699998975,1.78095238095238
1.57269499999285,2.09120879120879
1.62049199999869,1.90021978021978
1.66578499999642,1.31677655677656
1.70120099999011,1.31919413919414
1.7354659999907,1.28937728937729
1.77231999999285,1.26600732600733
1.8067119999975,1.34095238095238
1.84269099999964,1.36915750915751
1.87540500000119,3.12351648351648
1.91251199999452,1.43120879120879
1.94770000000298,1.55289377289377
1.98848899999261,2.12021978021978
2.0404089999944,1.42153846153846
2.08374899999797,1.26681318681319
2.12133299998939,1.2829304029304
2.16306299999356,1.29260073260073
2.20644099999964,1.38043956043956
2.25050800000131,1.47956043956044
2.28633399999142,1.54886446886447
2.31305099999905,1.62945054945055
2.33879099999368,1.55772893772894
2.3668559999913,1.59399267399267
2.39089499999583,1.98886446886447
2.41358599999547,1.75677655677656
2.43656599999964,1.33611721611722
2.46478999999166,1.35384615384615
2.48826099999249,1.33128205128205
2.51235499998927,1.39978021978022
2.53525,1.45538461538462
2.5576099999994,1.57142857142857
2.58166399998963,1.5585347985348
2.60511999998987,1.32725274725275
2.62792299999297,1.60688644688645
2.64968400000036,1.83413919413919
2.69417999999225,2.10652014652015
2.77442499999702,1.33128205128205
2.85348399999738,1.33128205128205
2.9330869999975,1.32
3.01195000000298,1.37802197802198
3.09206399999559,1.40542124542125
3.17221999999881,1.47956043956044
3.2560150000006,1.50695970695971
3.33533399999142,1.93728937728938
3.41545299999416,1.60769230769231
3.49673899999261,1.81641025641026
3.57685300000012,2.25238095238095
3.65639100000262,1.31838827838828
3.73700499999523,1.25311355311355
3.81645899999142,1.23538461538462
3.89932400000095,1.29421245421245
3.98234899999201,1.38608058608059
4.06232400000095,1.45054945054945
4.14257699999213,1.91714285714286
4.23589199998975,1.51663003663004
4.30585799999535,1.63267399267399
4.38586399999261,2.02029304029304
4.46622800000012,1.63912087912088
4.54723299999535,1.36432234432234
4.6265909999907,1.35062271062271
4.70685499998927,1.36432234432234
4.79679199999571,1.41831501831502
4.87948600000143,1.4989010989011
4.95039299999177,1.52871794871795
5.03926399999857,1.46344322344322
5.11937199999392,1.58673992673993
5.19949699999392,1.7559706959707
5.28322599999607,2.14358974358974
5.36347399999201,1.32322344322344
5.44329599998891,1.3385347985348
5.52230099999905,1.32161172161172
5.60069299998879,1.38043956043956
5.6803900000006,1.45296703296703
5.76029599998891,1.49567765567766
5.84165099999309,1.83091575091575
5.92147100000083,1.52791208791209
6.01134799998999,1.63267399267399
6.09100800000131,2.00336996336996
6.17116899999976,1.64637362637363
6.25168599998951,1.3570695970696
