Tiempo_s,Valor
0.00704700000584125,0.881611721611722
2.28689100000262,1.34498168498168
2.3439469999969,1.71487179487179
2.36893500000238,1.73098901098901
2.39870299999416,1.44813186813187
2.42670100000501,1.52630036630037
2.45100599999726,1.49648351648352
2.48209900000691,2.70446886446886
2.51105499999225,1.4247619047619
2.54291200000048,1.68666666666667
2.57164800000191,2.05172161172161
2.59174699999392,1.49003663003663
2.61296999999881,1.42556776556777
2.63562199999392,1.55208791208791
2.6554430000037,1.47391941391941
2.67543299999833,1.06615384615385
2.69533599999547,1.44652014652015
2.71617700000107,1.71970695970696
2.74545900000632,1.69311355311355
2.76754600000381,1.26761904761905
2.8003069999963,1.30710622710623
2.82951800000668,1.34820512820513
2.85311499999464,1.31516483516484
2.87381700000167,1.23216117216117
2.89498700000346,1.48117216117216
2.91602300000191,1.94212454212454
2.93734600000083,1.38124542124542
2.95848999999464,1.35142857142857
2.97910199999809,1.45619047619048
2.99888400000334,1.43765567765568
3.01975499999523,3.11868131868132
3.04038300000131,1.47311355311355
3.05985799999535,1.74065934065934
3.07984600000083,2.02593406593407
3.10094499999285,1.40622710622711
3.1232349999994,1.46021978021978
3.16560799999535,1.52791208791209
3.19398600000143,1.39091575091575
3.22737600000203,1.01699633699634
3.26210500000417,1.41186813186813
3.29181100000441,1.69230769230769
3.31864599999785,1.85347985347985
3.34762700000405,1.32322344322344
3.37672599999607,1.30871794871795
3.40428299999237,1.35545787545788
3.43432400000095,1.47714285714286
3.46272200000286,1.39091575091575
3.51163300000131,1.3981684981685
3.59034199999273,1.51824175824176
3.66954199999571,1.83897435897436
3.7464660000056,1.58432234432234
3.82735500000417,1.40139194139194
3.90692499999702,1.43765567765568
3.98673999999464,1.45538461538462
4.08104199999571,1.51179487179487
4.16018500000238,1.60043956043956
4.24000100000203,1.53919413919414
4.31953599999845,1.33369963369963
4.39923199999332,1.6552380952381
4.47929600000381,1.97838827838828
4.55955099999905,1.36190476190476
4.63837600000203,1.43604395604396
4.7186439999938,1.38608058608059
4.7990339999944,1.52871794871795
4.87843899999559,1.50131868131868
4.95854700000584,1.12981684981685
5.03840000000596,1.55450549450549
5.13474500000477,1.85025641025641
5.21393799999356,1.82608058608059
5.29329799999297,1.43040293040293
5.37416200000048,1.50051282051282
5.45280200000107,1.47553113553114
5.53268700000644,1.51340659340659
5.61269900000095,1.63106227106227
5.69339300000668,1.43846153846154
5.77353100000322,1.34095238095238
5.85248899999261,1.52468864468864
5.9323900000006,1.88571428571429
6.02688300000131,1.80673992673993
6.09145700000226,1.42153846153846
6.17033799999952,1.43443223443223
6.26450100000203,1.37882783882784
6.3441930000037,1.42556776556777
6.42420000000298,1.4989010989011
6.50416599999368,1.48923076923077
6.58428700000048,1.07985347985348
6.66533599999547,1.44007326007326
6.74462199999392,1.73340659340659
6.82478700000048,1.99531135531136
6.90512299999595,1.34095238095238
6.9828369999975,1.38043956043956
7.06297599999607,1.39575091575092
7.14306700000167,1.38930402930403
7.23938199999929,1.44087912087912
7.31851299999654,1.45860805860806
7.39819799999893,3.18556776556777
7.47995399999619,1.40703296703297
7.5589469999969,1.65604395604396
7.6487539999932,2.05333333333333
7.71496699999273,1.40864468864469
7.79306999999285,1.42637362637363
7.88718400000036,1.38527472527473
7.9651099999994,1.42879120879121
8.04199500000477,1.55047619047619
8.11963899999857,1.52388278388278
8.19729299999774,1.07663003663004
8.27601600000262,1.47311355311355
8.37128000000119,1.72695970695971
8.4502310000062,1.97355311355311
8.52889699999988,1.39252747252747
8.60915600000322,1.40945054945055
8.68859900000691,1.41106227106227
8.7678410000056,1.47794871794872
8.84854999999702,1.55934065934066
8.92592599999905,1.52952380952381
9.0076439999938,1.00571428571429
9.10157299999893,1.37076923076923
9.18181100000441,1.60043956043956
9.26252699999511,1.93728937728938
9.34220299999416,1.43201465201465
9.42320600000024,1.47794871794872
9.50136200000346,1.46344322344322
9.58169200000167,1.53113553113553
9.66270700000226,1.56901098901099
